wave_year,country,region,age,gender,urban,own_ed_level,parent_ed_level,own_years_schooling,parent_years_schooling,father_ed_level,mother_ed_level,father_years_schooling,mother_years_schooling,sample_weight,hh_income_proxy,migration_exposure,multigenerational_hh,cohort
2010,182,Namangan region,51,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,NA,7,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent city,36,female,NA,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,no_formal,13,0,12208.046875,NA,NA,1,35-44
2010,182,Karakalpakstan republic,47,male,0,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,post_secondary_non_tertiary,13,13,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,26,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,15867.6982421875,NA,NA,1,25-34
2010,182,Bukhara region,33,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Namangan region,41,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Jizzakh region,52,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,30,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Navoi region,56,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,4571.1123046875,NA,NA,0,55-64
2010,182,Samarkand region,35,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,12,12208.046875,NA,NA,0,35-44
2010,182,Sirdarya region,45,female,0,upper_secondary,primary,11,6,primary,primary,4,4,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,40,male,NA,lower_secondary,upper_secondary,9,11,lower_secondary,upper_secondary,8,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,39,male,0,upper_secondary,upper_secondary,11,11,primary,upper_secondary,1,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,45,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,10240.12109375,NA,NA,0,45-54
2010,182,Karakalpakstan republic,54,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,primary,8,4,10240.12109375,NA,NA,0,45-54
2010,182,Karakalpakstan republic,33,male,0,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,upper_secondary,14,10,16047.2294921875,NA,NA,0,25-34
2010,182,Khorezm region,36,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,37,female,0,lower_secondary,upper_secondary,9,11,lower_secondary,upper_secondary,8,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,43,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Namangan region,31,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,9,16047.2294921875,NA,NA,0,25-34
2010,182,Bukhara region,35,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,NA,8,NA,12208.046875,NA,NA,0,35-44
2010,182,Bukhara region,39,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,53,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,40,male,0,upper_secondary,primary,11,6,primary,primary,5,4,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,28,male,0,upper_secondary,tertiary,11,16,post_secondary_non_tertiary,tertiary,13,16,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,37,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,12,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,49,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,8,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,34,male,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,7,7,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,29,female,0,tertiary,tertiary,16,16,tertiary,lower_secondary,15,8,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,25,male,NA,upper_secondary,post_secondary_non_tertiary,11,13,upper_secondary,post_secondary_non_tertiary,10,13,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,39,male,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,9,9,11876.6064453125,NA,NA,1,35-44
2010,182,Bukhara region,47,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Karakalpakstan republic,51,female,0,tertiary,tertiary,16,16,tertiary,post_secondary_non_tertiary,15,13,10240.12109375,NA,NA,0,45-54
2010,182,Samarkand region,45,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,29,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,7,7,15867.6982421875,NA,NA,1,25-34
2010,182,Navoi region,43,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,32,female,1,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,11,11,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,41,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Navoi region,40,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,NA,7,NA,11876.6064453125,NA,NA,0,35-44
2010,182,Jizzakh region,29,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent city,25,male,NA,tertiary,tertiary,16,16,upper_secondary,tertiary,10,15,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent city,31,female,NA,upper_secondary,upper_secondary,11,11,upper_secondary,NA,10,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,43,female,1,lower_secondary,NA,9,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Bukhara region,52,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,42,female,NA,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,49,male,0,upper_secondary,no_formal,11,0,no_formal,no_formal,0,0,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent region,39,male,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,28,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,1,25-34
2010,182,Navoi region,51,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Navoi region,61,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,5185.65771484375,NA,NA,1,55-64
2010,182,Bukhara region,51,male,0,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,upper_secondary,13,10,9542.7158203125,NA,NA,0,45-54
2010,182,Karakalpakstan republic,29,male,0,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,post_secondary_non_tertiary,13,13,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent city,44,female,NA,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,34,female,0,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,9,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,56,female,NA,upper_secondary,tertiary,11,16,tertiary,primary,15,3,5185.65771484375,NA,NA,0,55-64
2010,182,Namangan region,53,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,10,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,49,male,NA,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,8,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent city,42,female,NA,upper_secondary,tertiary,11,16,tertiary,tertiary,15,15,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,34,female,NA,tertiary,lower_secondary,16,9,primary,lower_secondary,3,8,15867.6982421875,NA,NA,0,25-34
2010,182,Karakalpakstan republic,31,female,0,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,post_secondary_non_tertiary,14,14,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,27,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Jizzakh region,57,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,4571.1123046875,NA,NA,0,55-64
2010,182,Khorezm region,25,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,31,female,NA,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,8,8,15867.6982421875,NA,NA,1,25-34
2010,182,Tashkent city,37,female,NA,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,post_secondary_non_tertiary,13,13,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,43,male,NA,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,55,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,5185.65771484375,NA,NA,0,55-64
2010,182,Tashkent region,27,male,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,29,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Samarkand region,41,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Bukhara region,42,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,11876.6064453125,NA,NA,0,35-44
2010,182,Navoi region,25,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,15,10,15867.6982421875,NA,NA,1,25-34
2010,182,Samarkand region,41,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,1,35-44
2010,182,Karakalpakstan republic,40,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,40,male,NA,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,lower_secondary,13,8,11876.6064453125,NA,NA,1,35-44
2010,182,Samarkand region,62,male,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,4571.1123046875,NA,NA,0,55-64
2010,182,Tashkent city,46,female,NA,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,28,male,NA,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,1,25-34
2010,182,Namangan region,38,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,1,35-44
2010,182,Khorezm region,27,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,16047.2294921875,NA,NA,0,25-34
2010,182,Sirdarya region,27,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,16047.2294921875,NA,NA,0,25-34
2010,182,Khorezm region,50,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,9542.7158203125,NA,NA,0,45-54
2010,182,Bukhara region,62,female,0,tertiary,NA,16,NA,NA,NA,NA,NA,5185.65771484375,NA,NA,1,55-64
2010,182,Samarkand region,37,female,0,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,post_secondary_non_tertiary,14,13,12208.046875,NA,NA,1,35-44
2010,182,Tashkent region,31,male,1,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,30,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,15867.6982421875,NA,NA,0,25-34
2010,182,Jizzakh region,39,male,0,tertiary,NA,16,NA,NA,NA,NA,NA,11876.6064453125,NA,NA,0,35-44
2010,182,Navoi region,46,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,46,female,0,lower_secondary,primary,9,6,primary,primary,4,4,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,41,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent city,44,female,NA,tertiary,lower_secondary,16,9,lower_secondary,NA,7,NA,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,55,male,0,tertiary,lower_secondary,16,9,primary,lower_secondary,5,7,4571.1123046875,NA,NA,0,55-64
2010,182,Namangan region,52,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Navoi region,58,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,4571.1123046875,NA,NA,0,55-64
2010,182,Namangan region,45,male,0,upper_secondary,primary,11,6,primary,primary,6,4,9542.7158203125,NA,NA,0,45-54
2010,182,Khorezm region,35,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,0,35-44
2010,182,Karakalpakstan republic,52,female,0,tertiary,NA,16,NA,NA,NA,NA,NA,10240.12109375,NA,NA,0,45-54
2010,182,Karakalpakstan republic,57,male,0,tertiary,lower_secondary,16,9,lower_secondary,primary,7,4,4571.1123046875,NA,NA,0,55-64
2010,182,Namangan region,32,male,1,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent city,27,female,NA,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,38,female,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,53,male,0,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,11,8,9542.7158203125,NA,NA,0,45-54
2010,182,Khorezm region,28,male,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,16047.2294921875,NA,NA,0,25-34
2010,182,Namangan region,25,NA,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,NA,NA,NA,1,25-34
2010,182,Tashkent region,63,female,0,upper_secondary,no_formal,11,0,no_formal,no_formal,0,0,5185.65771484375,NA,NA,1,55-64
2010,182,Tashkent city,54,male,NA,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,10,8,9542.7158203125,NA,NA,0,45-54
2010,182,Bukhara region,43,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,49,female,NA,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Khorezm region,38,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,27,male,1,upper_secondary,tertiary,11,16,tertiary,tertiary,15,15,16047.2294921875,NA,NA,0,25-34
2010,182,Navoi region,26,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Khorezm region,33,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Bukhara region,42,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Karakalpakstan republic,47,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,45,female,1,upper_secondary,lower_secondary,11,9,NA,lower_secondary,NA,7,10240.12109375,NA,NA,0,45-54
2010,182,Khorezm region,36,female,1,upper_secondary,tertiary,11,16,NA,tertiary,NA,15,12208.046875,NA,NA,0,35-44
2010,182,Jizzakh region,28,male,0,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,upper_secondary,14,10,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,39,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,8,8,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,47,female,0,upper_secondary,no_formal,11,0,no_formal,no_formal,0,0,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,28,female,0,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,upper_secondary,14,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,40,male,1,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,0,35-44
2010,182,Bukhara region,34,female,1,upper_secondary,post_secondary_non_tertiary,11,13,upper_secondary,post_secondary_non_tertiary,10,14,15867.6982421875,NA,NA,1,25-34
2010,182,Namangan region,49,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,27,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Jizzakh region,29,male,0,lower_secondary,upper_secondary,9,11,NA,upper_secondary,NA,10,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,26,female,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,47,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,29,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,16047.2294921875,NA,NA,0,25-34
2010,182,Navoi region,38,female,1,upper_secondary,upper_secondary,11,11,primary,upper_secondary,3,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,36,female,1,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,lower_secondary,13,7,12208.046875,NA,NA,0,35-44
2010,182,Jizzakh region,38,male,1,no_formal,lower_secondary,0,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,1,35-44
2010,182,Namangan region,36,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent city,57,male,NA,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,8,8,4571.1123046875,NA,NA,0,55-64
2010,182,Sirdarya region,25,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Khorezm region,34,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Sirdarya region,47,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,27,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,59,male,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,4571.1123046875,NA,NA,0,55-64
2010,182,Jizzakh region,32,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Namangan region,38,female,1,lower_secondary,upper_secondary,9,11,upper_secondary,lower_secondary,10,8,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,51,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,43,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Karakalpakstan republic,33,female,1,tertiary,NA,16,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Navoi region,42,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,33,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,9,9,15867.6982421875,NA,NA,1,25-34
2010,182,Tashkent region,30,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Khorezm region,30,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,lower_secondary,10,8,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,52,female,0,upper_secondary,primary,11,6,no_formal,primary,0,3,10240.12109375,NA,NA,1,45-54
2010,182,Samarkand region,51,male,1,lower_secondary,NA,9,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
